<TICKER>;<PER>;<DATE>;<TIME>;<OPEN>;<HIGH>;<LOW>;<CLOSE>
EURRUB;D;18/10/17;000000;67.3960000;67.7880000;66.7870000;67.6960000
EURRUB;D;19/10/17;000000;67.7180000;68.2060000;67.5510000;67.8430000
EURRUB;D;20/10/17;000000;67.7576000;68.0260000;67.4729000;67.7050000
EURRUB;D;21/10/17;000000;67.7490000;67.7550000;67.5508000;67.7550000
EURRUB;D;22/10/17;000000;67.5820000;67.7620000;67.5020000;67.5360000
EURRUB;D;23/10/17;000000;67.6160000;67.7600000;67.3437000;67.4728000
EURRUB;D;24/10/17;000000;67.5630000;67.8910000;67.4175000;67.7497000
EURRUB;D;25/10/17;000000;67.7930000;68.2550000;67.5610000;68.1960000
EURRUB;D;26/10/17;000000;68.2160000;68.3980000;67.2530000;67.2860000
EURRUB;D;27/10/17;000000;67.3860000;68.1470000;67.1000000;67.3597000
EURRUB;D;28/10/17;000000;67.4150000;67.4287000;67.3560000;67.4090000
EURRUB;D;29/10/17;000000;67.3810000;67.9213000;67.3140000;67.6668000
EURRUB;D;30/10/17;000000;67.5830000;67.6767000;66.9671000;67.5110000
EURRUB;D;31/10/17;000000;67.5420000;68.2040000;67.3180000;67.8347000
EURRUB;D;01/11/17;000000;67.9350000;67.9790000;67.1970000;67.6204000
EURRUB;D;02/11/17;000000;67.6260000;68.1570000;67.2024000;67.7509000
EURRUB;D;03/11/17;000000;67.8460000;68.8440000;67.6970000;67.9885000
EURRUB;D;04/11/17;000000;68.5380000;68.5590000;67.7880000;68.5590000
EURRUB;D;05/11/17;000000;68.4670000;68.6380000;68.4240000;68.4379000
EURRUB;D;06/11/17;000000;68.5140000;68.6450000;67.5350000;67.6010000
EURRUB;D;07/11/17;000000;67.6010000;68.8000000;67.5042000;68.7520000
EURRUB;D;08/11/17;000000;68.7520000;69.1030000;68.3988000;68.6560000
EURRUB;D;09/11/17;000000;68.6840000;69.1920000;68.5150000;68.9910000
EURRUB;D;10/11/17;000000;68.9910000;69.3150000;68.7397000;69.0190000
EURRUB;D;11/11/17;000000;69.0360000;69.0780000;68.7866000;68.9940000
EURRUB;D;12/11/17;000000;68.9600000;69.0150000;68.8980000;68.9472000
EURRUB;D;13/11/17;000000;68.9460000;69.4650000;68.7415000;69.2650000
EURRUB;D;14/11/17;000000;69.2650000;71.0290000;69.1590000;71.0010000
EURRUB;D;15/11/17;000000;71.0010000;71.5670000;70.7840000;70.9710000
EURRUB;D;16/11/17;000000;70.9710000;71.0270000;70.0330000;70.1990000
EURRUB;D;17/11/17;000000;70.1990000;70.5020000;69.5280000;69.6020000
EURRUB;D;18/11/17;000000;69.6300000;69.6550000;69.4210000;69.5830000
EURRUB;D;19/11/17;000000;69.6010000;69.9894000;69.4533000;69.6744000
EURRUB;D;20/11/17;000000;69.4562000;70.1970000;69.2170000;69.5930000
EURRUB;D;21/11/17;000000;69.5930000;69.9170000;69.2670000;69.4600000
EURRUB;D;22/11/17;000000;69.4760000;69.5490000;68.8444000;69.0620000
EURRUB;D;23/11/17;000000;69.0620000;69.3220000;68.8249000;69.2600000
EURRUB;D;24/11/17;000000;69.2660000;69.7140000;69.1030000;69.6300000
EURRUB;D;25/11/17;000000;69.6560000;69.8718000;69.5480000;69.7120000
EURRUB;D;26/11/17;000000;69.5950000;69.7410000;69.5140000;69.6559000
EURRUB;D;27/11/17;000000;69.7590000;69.7590000;69.2050000;69.5116000
EURRUB;D;28/11/17;000000;69.5840000;69.7130000;68.9870000;69.1220000
EURRUB;D;29/11/17;000000;69.1250000;69.6350000;68.9176000;69.5300000
EURRUB;D;30/11/17;000000;69.5300000;69.7640000;69.0307000;69.5500000
EURRUB;D;01/12/17;000000;69.5680000;70.5170000;69.3364000;70.0070000
EURRUB;D;02/12/17;000000;70.0070000;70.1120000;69.6574000;70.0640000
EURRUB;D;03/12/17;000000;70.0300000;70.2627000;69.8151000;69.8386000
EURRUB;D;04/12/17;000000;69.8481000;69.9810000;69.3980000;69.7280000
EURRUB;D;05/12/17;000000;69.7240000;69.8290000;69.1845000;69.4290000
EURRUB;D;06/12/17;000000;69.4290000;69.9500000;69.3250000;69.8370000
EURRUB;D;07/12/17;000000;69.8560000;69.9900000;69.5500000;69.6380000
EURRUB;D;08/12/17;000000;69.6380000;69.8000000;69.3997000;69.5410000
EURRUB;D;09/12/17;000000;69.5410000;69.6020000;69.4070000;69.5720000
EURRUB;D;10/12/17;000000;69.6950000;69.6950000;69.5180000;69.5290000
EURRUB;D;11/12/17;000000;69.5530000;69.9550000;68.7930000;69.3318000
EURRUB;D;12/12/17;000000;69.4030000;69.6040000;69.1200000;69.5340000
EURRUB;D;13/12/17;000000;69.5480000;69.6870000;68.8670000;69.2320000
EURRUB;D;14/12/17;000000;69.2940000;69.6210000;69.0370000;69.3510000
EURRUB;D;15/12/17;000000;69.3820000;69.6660000;69.0140000;69.1400000
EURRUB;D;16/12/17;000000;69.1530000;69.1610000;68.9725000;69.1160000
EURRUB;D;17/12/17;000000;69.1150000;69.1190000;68.9657000;68.9687000
EURRUB;D;18/12/17;000000;69.1080000;69.3400000;68.7439000;69.0970000
EURRUB;D;19/12/17;000000;69.0960000;69.6750000;69.0110000;69.5740000
EURRUB;D;20/12/17;000000;69.5740000;69.8140000;69.3215000;69.6880000
EURRUB;D;21/12/17;000000;69.7130000;69.7660000;69.1890000;69.3830000
EURRUB;D;22/12/17;000000;69.4140000;69.4391000;68.8696000;69.1037000
EURRUB;D;23/12/17;000000;69.1660000;69.2090000;68.9630000;69.1910000
EURRUB;D;24/12/17;000000;69.1360000;69.1360000;69.1360000;69.1360000
EURRUB;D;25/12/17;000000;69.0199000;69.2500000;68.5047000;68.8220000
EURRUB;D;26/12/17;000000;68.8050000;69.2643000;68.2712000;68.2837000
EURRUB;D;27/12/17;000000;68.3470000;68.9060000;68.0350000;68.7454000
EURRUB;D;28/12/17;000000;68.8130000;68.8560000;68.3270000;68.5840000
EURRUB;D;29/12/17;000000;68.6190000;69.4570000;68.4858000;69.2920000
EURRUB;D;30/12/17;000000;69.1813000;69.3360000;68.8565000;69.1890000
EURRUB;D;31/12/17;000000;69.2100000;69.2100000;69.2100000;69.2100000
EURRUB;D;01/01/18;000000;69.1930000;69.6150000;69.1730000;69.2260000
EURRUB;D;02/01/18;000000;69.5490000;69.6240000;68.8251000;69.1640000
EURRUB;D;03/01/18;000000;69.2520000;69.6890000;68.5910000;68.6450000
EURRUB;D;04/01/18;000000;68.7430000;69.0192000;68.4150000;68.6360000
EURRUB;D;05/01/18;000000;68.7000000;68.8480000;68.3980000;68.5630000
EURRUB;D;06/01/18;000000;68.4760000;68.5676000;67.8916000;68.5070000
EURRUB;D;07/01/18;000000;68.6090000;68.6090000;68.4430000;68.4620000
EURRUB;D;08/01/18;000000;68.4000000;68.6700000;68.2090000;68.3465000
EURRUB;D;09/01/18;000000;68.3440000;68.3910000;67.7100000;67.9590000
EURRUB;D;10/01/18;000000;67.9716000;68.4860000;67.6750000;68.1390000
EURRUB;D;11/01/18;000000;68.1550000;68.5010000;67.7630000;67.8750000
EURRUB;D;12/01/18;000000;67.9040000;69.0330000;67.7710000;69.0130000
EURRUB;D;13/01/18;000000;69.0420000;69.1799000;68.9220000;69.1260000
EURRUB;D;14/01/18;000000;68.7850000;69.0170000;68.7850000;68.9880000
EURRUB;D;15/01/18;000000;69.0960000;69.4580000;68.6270000;69.1509000
EURRUB;D;16/01/18;000000;69.1790000;69.3900000;68.7930000;69.3668000
EURRUB;D;17/01/18;000000;69.3920000;69.5949000;68.9950000;69.3406000
EURRUB;D;18/01/18;000000;69.3460000;69.4283000;68.9340000;69.1500000
EURRUB;D;19/01/18;000000;69.1750000;69.5470000;69.0630000;69.2900000
EURRUB;D;20/01/18;000000;69.3030000;69.3763000;68.7363000;69.3430000
EURRUB;D;21/01/18;000000;69.2730000;69.4650000;69.2730000;69.4650000
EURRUB;D;22/01/18;000000;69.5580000;69.5580000;69.0230000;69.2237000
EURRUB;D;23/01/18;000000;69.2290000;69.4250000;68.9060000;69.3090000
EURRUB;D;24/01/18;000000;69.3470000;69.8540000;69.2200000;69.5650000
EURRUB;D;25/01/18;000000;69.6160000;69.8990000;69.0290000;69.2730000
EURRUB;D;26/01/18;000000;69.2790000;69.9510000;68.9950000;69.8340000
EURRUB;D;27/01/18;000000;69.8250000;69.8980000;69.7580000;69.8690000
EURRUB;D;28/01/18;000000;69.8150000;69.8550000;69.8150000;69.8550000
EURRUB;D;29/01/18;000000;69.8020000;70.0574000;69.4710000;69.7370000
EURRUB;D;30/01/18;000000;69.7520000;70.0520000;69.3050000;69.8710000
EURRUB;D;31/01/18;000000;69.8900000;70.2290000;69.6240000;69.7520000
EURRUB;D;01/02/18;000000;69.7790000;70.2610000;69.5350000;69.9609000
EURRUB;D;02/02/18;000000;69.9450000;70.4720000;69.8420000;70.4400000
EURRUB;D;03/02/18;000000;70.4400000;70.4670000;70.0870000;70.4450000
EURRUB;D;04/02/18;000000;70.2780000;70.2780000;69.8519000;69.8519000
EURRUB;D;05/02/18;000000;69.8660000;71.0260000;69.7770000;70.9710000
EURRUB;D;06/02/18;000000;70.9730000;71.2368000;70.2420000;70.3220000
EURRUB;D;07/02/18;000000;70.3220000;70.8434000;70.1200000;70.8290000
EURRUB;D;08/02/18;000000;70.8440000;71.5756000;70.5330000;71.5140000
EURRUB;D;09/02/18;000000;71.5120000;71.8340000;70.9600000;71.3750000
EURRUB;D;10/02/18;000000;71.3970000;71.5060000;71.3150000;71.4960000
EURRUB;D;11/02/18;000000;71.7040000;71.7040000;71.7040000;71.7040000
EURRUB;D;12/02/18;000000;71.4490000;71.7860000;70.7410000;70.9720000
EURRUB;D;13/02/18;000000;71.0380000;71.5810000;70.7190000;71.1990000
EURRUB;D;14/02/18;000000;71.2270000;71.6670000;70.4390000;70.6810000
EURRUB;D;15/02/18;000000;70.7260000;70.9450000;70.3920000;70.4880000
EURRUB;D;16/02/18;000000;70.5120000;70.9360000;69.8420000;69.9610000
EURRUB;D;17/02/18;000000;69.9690000;70.0320000;69.8510000;70.0320000
EURRUB;D;18/02/18;000000;69.9810000;70.1853000;69.9810000;70.0270000
EURRUB;D;19/02/18;000000;70.0270000;70.1884000;69.7400000;70.0380000
EURRUB;D;20/02/18;000000;70.0480000;70.1220000;69.5020000;69.6330000
EURRUB;D;21/02/18;000000;69.6950000;69.8800000;69.5650000;69.7660000
EURRUB;D;22/02/18;000000;69.7850000;69.9040000;69.4950000;69.6490000
EURRUB;D;23/02/18;000000;69.6750000;69.7439000;69.0790000;69.2250000
EURRUB;D;24/02/18;000000;69.2640000;69.2895000;68.8520000;69.2150000
EURRUB;D;25/02/18;000000;69.2590000;69.2590000;68.9029000;68.9259000
EURRUB;D;26/02/18;000000;68.9560000;69.3950000;68.5100000;68.5900000
EURRUB;D;27/02/18;000000;68.6080000;69.3950000;68.3920000;68.7850000
EURRUB;D;28/02/18;000000;68.8010000;69.3950000;68.1910000;68.7480000
EURRUB;D;01/03/18;000000;68.7570000;69.7810000;68.5570000;69.6580000
EURRUB;D;02/03/18;000000;69.6810000;70.5950000;69.3260000;70.0680000
EURRUB;D;03/03/18;000000;70.0650000;70.0650000;69.7081000;69.9650000
EURRUB;D;04/03/18;000000;70.0350000;70.6746000;70.0350000;70.5091000
EURRUB;D;05/03/18;000000;70.4710000;70.6339000;69.4920000;69.5620000
EURRUB;D;06/03/18;000000;69.5800000;70.4149000;69.4650000;70.2640000
EURRUB;D;07/03/18;000000;70.2640000;70.9060000;70.1770000;70.5130000
EURRUB;D;08/03/18;000000;70.5772000;70.7810000;70.0920000;70.1690000
EURRUB;D;09/03/18;000000;70.2440000;70.3270000;69.3950000;69.7030000
EURRUB;D;10/03/18;000000;69.6400000;69.7420000;69.6100000;69.7230000
EURRUB;D;11/03/18;000000;69.7620000;69.8810000;69.7620000;69.8730000
EURRUB;D;12/03/18;000000;69.9350000;70.2258000;69.3950000;70.2017000
EURRUB;D;13/03/18;000000;70.2250000;70.7732000;69.9640000;70.6824000
EURRUB;D;14/03/18;000000;70.6840000;70.8130000;70.2180000;70.6917000
EURRUB;D;15/03/18;000000;70.6860000;70.9050000;70.2820000;70.6545000
EURRUB;D;16/03/18;000000;70.6890000;71.0110000;70.5570000;70.6652000
EURRUB;D;17/03/18;000000;70.6890000;70.6890000;70.6020000;70.6770000
EURRUB;D;18/03/18;000000;70.6480000;70.7040000;70.4977000;70.5017000
EURRUB;D;19/03/18;000000;70.5150000;71.5620000;70.3330000;71.1870000
EURRUB;D;20/03/18;000000;71.2550000;71.3870000;70.3360000;70.4506000
EURRUB;D;21/03/18;000000;70.5030000;70.7270000;70.0630000;70.0920000
EURRUB;D;22/03/18;000000;70.1800000;70.5070000;69.9730000;70.3370000
EURRUB;D;23/03/18;000000;70.4190000;70.8622000;70.2290000;70.6150000
EURRUB;D;24/03/18;000000;70.6880000;70.7440000;70.6880000;70.7440000
EURRUB;D;25/03/18;000000;70.6920000;70.7580000;70.5590000;70.6050000
EURRUB;D;26/03/18;000000;70.7770000;71.5677000;70.3360000;71.1486000
EURRUB;D;27/03/18;000000;71.1660000;71.3500000;70.6550000;71.0820000
EURRUB;D;28/03/18;000000;71.2040000;71.4344000;70.9030000;71.0300000
EURRUB;D;29/03/18;000000;71.0850000;71.2192000;70.2780000;70.4704000
EURRUB;D;30/03/18;000000;70.4370000;70.8350000;70.1960000;70.6709000
EURRUB;D;31/03/18;000000;70.7500000;70.7500000;70.4160000;70.4160000
EURRUB;D;01/04/18;000000;70.2280000;70.5140000;70.2280000;70.4820000
EURRUB;D;02/04/18;000000;70.4600000;71.0080000;70.3640000;70.5251000
EURRUB;D;03/04/18;000000;70.4450000;70.9820000;70.2900000;70.6647000
EURRUB;D;04/04/18;000000;70.6610000;71.2200000;70.2180000;70.5034000
EURRUB;D;05/04/18;000000;70.4940000;70.8000000;70.3970000;70.6062000
EURRUB;D;06/04/18;000000;70.6120000;71.4506000;70.3990000;71.3460000
EURRUB;D;07/04/18;000000;71.3320000;71.4340000;71.3097000;71.4340000
EURRUB;D;08/04/18;000000;71.3680000;71.4000000;71.3390000;71.3679000
EURRUB;D;09/04/18;000000;71.3820000;74.6930000;71.1810000;74.4910000
EURRUB;D;10/04/18;000000;74.6820000;78.7460000;74.0540000;77.8540000
EURRUB;D;11/04/18;000000;77.9390000;80.4760000;76.7630000;77.1260000
EURRUB;D;12/04/18;000000;77.2520000;78.0090000;75.5650000;76.1600000
EURRUB;D;13/04/18;000000;76.2970000;76.7520000;75.3890000;76.5791000
EURRUB;D;14/04/18;000000;76.6060000;76.6060000;76.4930000;76.4930000
EURRUB;D;15/04/18;000000;76.4590000;77.1948000;76.4590000;77.1592000
EURRUB;D;16/04/18;000000;77.1740000;77.8990000;75.4390000;75.6550000
EURRUB;D;17/04/18;000000;75.6730000;76.5730000;75.3860000;76.0882000
EURRUB;D;18/04/18;000000;76.1070000;76.6046000;75.0870000;75.3022000
EURRUB;D;19/04/18;000000;75.2840000;75.6983000;74.9290000;75.3678000
EURRUB;D;20/04/18;000000;75.3400000;75.8050000;75.0970000;75.4041000
EURRUB;D;21/04/18;000000;75.4120000;75.4120000;75.3855000;75.4000000
EURRUB;D;22/04/18;000000;75.3630000;75.5919000;75.1850000;75.5919000
EURRUB;D;23/04/18;000000;75.6050000;76.0760000;74.8190000;75.4490000
EURRUB;D;24/04/18;000000;75.5320000;75.5574000;74.8750000;75.2908000
EURRUB;D;25/04/18;000000;75.3210000;76.1200000;75.0650000;75.8100000
EURRUB;D;26/04/18;000000;75.9150000;76.7500000;75.5610000;76.0015000
EURRUB;D;27/04/18;000000;76.0400000;76.0760000;74.6770000;75.3160000
EURRUB;D;28/04/18;000000;75.3920000;75.4350000;75.0870000;75.4070000
EURRUB;D;29/04/18;000000;75.2910000;75.9345000;74.3717000;75.8353000
EURRUB;D;30/04/18;000000;75.8570000;76.3720000;75.3380000;76.0180000
EURRUB;D;01/05/18;000000;76.0320000;76.5009000;75.8510000;76.3012000
EURRUB;D;02/05/18;000000;76.2980000;76.8730000;75.3890000;76.4760000
EURRUB;D;03/05/18;000000;76.5750000;76.6500000;75.2460000;75.4220000
EURRUB;D;04/05/18;000000;75.5030000;75.9290000;74.4430000;74.9913000
EURRUB;D;05/05/18;000000;74.6970000;75.0440000;74.6970000;74.8440000
EURRUB;D;06/05/18;000000;74.6610000;74.9183000;73.9712000;74.8120000
EURRUB;D;07/05/18;000000;75.0470000;75.0900000;74.4510000;74.9260000
EURRUB;D;08/05/18;000000;74.9700000;75.5029000;74.7050000;74.9412000
EURRUB;D;09/05/18;000000;75.0170000;75.9260000;74.4840000;74.6290000
EURRUB;D;10/05/18;000000;74.7830000;74.8930000;73.1770000;73.5040000
EURRUB;D;11/05/18;000000;73.6490000;74.0380000;73.2820000;73.8070000
EURRUB;D;12/05/18;000000;73.9270000;73.9270000;73.8691000;73.9270000
EURRUB;D;13/05/18;000000;73.9960000;74.0310000;73.4670000;73.5130000
EURRUB;D;14/05/18;000000;73.5500000;74.2310000;73.4440000;73.7530000
EURRUB;D;15/05/18;000000;73.8030000;74.2950000;73.5660000;73.7240000
EURRUB;D;16/05/18;000000;73.6880000;73.9510000;72.5820000;72.8010000
EURRUB;D;17/05/18;000000;72.8660000;73.3640000;72.7070000;73.2200000
EURRUB;D;18/05/18;000000;73.3260000;73.6670000;73.0070000;73.3180000
EURRUB;D;19/05/18;000000;73.4170000;73.4170000;73.1480000;73.3400000
EURRUB;D;20/05/18;000000;73.2280000;73.3830000;73.1940000;73.3750000
EURRUB;D;21/05/18;000000;73.3800000;73.6280000;72.2950000;72.5767000
EURRUB;D;22/05/18;000000;72.5820000;72.7600000;71.6890000;72.0340000
EURRUB;D;23/05/18;000000;72.0850000;72.3470000;71.5740000;71.6180000
EURRUB;D;24/05/18;000000;71.7140000;72.4320000;71.5860000;72.1269000
EURRUB;D;25/05/18;000000;72.1820000;72.7550000;71.9410000;72.1380000
EURRUB;D;26/05/18;000000;72.2390000;72.4720000;72.2390000;72.4720000
EURRUB;D;27/05/18;000000;72.6650000;72.7030000;72.0342000;72.4935000
EURRUB;D;28/05/18;000000;72.4930000;72.9738000;72.2240000;72.4318000
EURRUB;D;29/05/18;000000;72.4170000;72.6120000;72.0520000;72.5292000
EURRUB;D;30/05/18;000000;72.5480000;72.6420000;72.1610000;72.4245000
EURRUB;D;31/05/18;000000;72.4140000;73.0160000;72.2440000;72.8918000
EURRUB;D;01/06/18;000000;72.9770000;73.0220000;72.2570000;72.4380000
EURRUB;D;02/06/18;000000;72.5200000;72.5360000;72.4230000;72.5360000
EURRUB;D;03/06/18;000000;72.4126000;72.4740000;72.1714000;72.2757000
EURRUB;D;04/06/18;000000;72.4490000;72.7720000;72.2260000;72.5805000
EURRUB;D;05/06/18;000000;72.6110000;72.8911000;72.2930000;72.8129000
EURRUB;D;06/06/18;000000;72.8210000;73.1270000;72.0460000;72.6870000
EURRUB;D;07/06/18;000000;72.7630000;73.9310000;72.5100000;73.5220000
EURRUB;D;08/06/18;000000;73.5940000;74.0159000;73.1960000;73.3062000
EURRUB;D;09/06/18;000000;73.3020000;73.3360000;73.2740000;73.3210000
EURRUB;D;10/06/18;000000;73.3840000;73.5069000;73.1370000;73.5052000
EURRUB;D;11/06/18;000000;73.5040000;74.1520000;72.5890000;74.0030000
EURRUB;D;12/06/18;000000;73.9850000;74.2990000;73.6440000;74.0375000
EURRUB;D;13/06/18;000000;74.0620000;75.0760000;73.2690000;73.7450000
EURRUB;D;14/06/18;000000;73.7940000;73.9480000;72.0740000;72.2590000
EURRUB;D;15/06/18;000000;72.3480000;73.5542000;72.0450000;73.3021000
EURRUB;D;16/06/18;000000;73.2670000;73.2930000;73.2670000;73.2930000
EURRUB;D;17/06/18;000000;73.1790000;73.2600000;73.1790000;73.2190000
EURRUB;D;18/06/18;000000;72.7340000;73.9940000;72.7280000;73.5710000
EURRUB;D;19/06/18;000000;73.5690000;74.2760000;73.5690000;73.9510000
EURRUB;D;20/06/18;000000;74.0450000;74.0450000;73.3170000;73.5320000
EURRUB;D;21/06/18;000000;73.5810000;74.0352000;73.3830000;73.7470000
EURRUB;D;22/06/18;000000;73.8460000;74.5090000;73.1090000;73.4971000
EURRUB;D;23/06/18;000000;73.5020000;73.5020000;73.4600000;73.4800000
EURRUB;D;24/06/18;000000;73.2250000;73.3670000;73.2120000;73.3640000
EURRUB;D;25/06/18;000000;73.3780000;73.6890000;73.1070000;73.5650000
EURRUB;D;26/06/18;000000;73.6150000;73.8230000;73.1880000;73.4796000
EURRUB;D;27/06/18;000000;73.5210000;73.6899000;72.8240000;72.8270000
EURRUB;D;28/06/18;000000;72.9370000;73.1860000;72.5010000;72.5700000
EURRUB;D;29/06/18;000000;72.6700000;73.4161000;72.5280000;73.3081000
EURRUB;D;30/06/18;000000;73.3210000;73.3810000;73.1670000;73.3810000
EURRUB;D;01/07/18;000000;73.2210000;73.5670000;73.0540000;73.4509000
EURRUB;D;02/07/18;000000;73.4580000;74.5840000;73.1970000;73.8199000
EURRUB;D;03/07/18;000000;73.8050000;74.6133000;73.4590000;73.5200000
EURRUB;D;04/07/18;000000;73.6070000;73.8710000;73.4600000;73.7240000
EURRUB;D;05/07/18;000000;73.7720000;74.0450000;73.5690000;73.7251000
EURRUB;D;06/07/18;000000;73.7760000;74.1970000;73.7070000;73.9582000
EURRUB;D;07/07/18;000000;73.9890000;73.9890000;73.9072000;73.9170000
EURRUB;D;08/07/18;000000;73.9540000;73.9540000;73.8180000;73.8980000
EURRUB;D;09/07/18;000000;73.8390000;74.4810000;73.2160000;73.2630000
EURRUB;D;10/07/18;000000;73.3210000;73.5460000;72.3310000;72.5531000
EURRUB;D;11/07/18;000000;72.5770000;73.0159000;72.2790000;72.8330000
EURRUB;D;12/07/18;000000;72.8690000;72.9093000;72.1780000;72.6125000
EURRUB;D;13/07/18;000000;72.6590000;73.2338000;72.2460000;73.0480000
EURRUB;D;14/07/18;000000;73.0850000;73.1920000;73.0142000;73.1920000
EURRUB;D;15/07/18;000000;72.9980000;73.1130000;72.8450000;72.8520000
EURRUB;D;16/07/18;000000;73.0660000;73.1700000;72.5550000;73.0671000
EURRUB;D;17/07/18;000000;73.0700000;73.3690000;72.7210000;72.9962000
EURRUB;D;18/07/18;000000;73.0360000;73.6356000;72.8090000;73.3302000
EURRUB;D;19/07/18;000000;73.3300000;74.2200000;73.1250000;74.0219000
EURRUB;D;20/07/18;000000;74.0340000;74.5385000;73.3620000;73.5290000
EURRUB;D;21/07/18;000000;73.5300000;74.3490000;73.2140000;74.3490000
EURRUB;D;22/07/18;000000;74.4080000;74.4840000;74.2784000;74.2796000
EURRUB;D;23/07/18;000000;74.2810000;74.6480000;73.5840000;73.6670000
EURRUB;D;24/07/18;000000;73.7290000;74.1883000;73.1840000;73.9774000
EURRUB;D;25/07/18;000000;74.0020000;74.1016000;73.3140000;73.5870000
EURRUB;D;26/07/18;000000;73.6590000;73.8950000;73.0900000;73.1870000
EURRUB;D;27/07/18;000000;73.2820000;73.3790000;72.4107000;72.9290000
EURRUB;D;28/07/18;000000;72.9450000;73.1860000;72.9320000;73.1700000
EURRUB;D;29/07/18;000000;73.1470000;73.2300000;73.1470000;73.1820000
EURRUB;D;30/07/18;000000;73.0530000;73.3855000;72.6840000;72.7890000
EURRUB;D;31/07/18;000000;72.8510000;73.4110000;72.5620000;73.0240000
EURRUB;D;01/08/18;000000;73.1030000;73.5728000;72.8940000;73.3581000
EURRUB;D;02/08/18;000000;73.3430000;73.8210000;73.2160000;73.3720000
EURRUB;D;03/08/18;000000;73.3850000;73.9192000;73.0860000;73.8347000
EURRUB;D;04/08/18;000000;73.9020000;73.9020000;73.2260000;73.2260000
EURRUB;D;05/08/18;000000;73.2140000;73.5250000;73.1630000;73.3300000
EURRUB;D;06/08/18;000000;73.3270000;73.7034000;73.0740000;73.5760000
EURRUB;D;07/08/18;000000;73.6540000;73.6830000;73.4010000;73.5830000
EURRUB;D;08/08/18;000000;73.6510000;76.1830000;73.5370000;76.1494000
EURRUB;D;09/08/18;000000;76.1510000;77.3160000;75.9890000;76.7795000
EURRUB;D;10/08/18;000000;76.8080000;77.3820000;76.2590000;77.2248000
EURRUB;D;11/08/18;000000;77.1710000;77.2410000;77.1710000;77.2410000
EURRUB;D;12/08/18;000000;77.1320000;77.3940000;76.9770000;77.1959000
EURRUB;D;13/08/18;000000;77.1990000;78.9265000;76.7010000;76.9440000
EURRUB;D;14/08/18;000000;77.0470000;77.3880000;74.7797000;75.1390000
EURRUB;D;15/08/18;000000;75.2180000;76.7106000;75.0660000;76.2460000
EURRUB;D;16/08/18;000000;76.2960000;76.6290000;75.5561000;75.9200000
EURRUB;D;17/08/18;000000;76.0380000;77.0937000;75.1990000;75.1990000
EURRUB;D;18/08/18;000000;76.6250000;76.6250000;76.6110000;76.6250000
EURRUB;D;19/08/18;000000;76.7500000;76.8940000;76.7220000;76.8800000
EURRUB;D;20/08/18;000000;76.8510000;77.0780000;76.3680000;76.9680000
EURRUB;D;21/08/18;000000;76.8590000;77.9180000;76.8500000;77.8050000
EURRUB;D;22/08/18;000000;77.8880000;79.3292000;77.6320000;78.8700000
EURRUB;D;23/08/18;000000;78.9110000;79.7670000;78.0030000;78.6600000
EURRUB;D;24/08/18;000000;78.7440000;79.6360000;77.4690000;78.1495000
EURRUB;D;25/08/18;000000;78.1280000;78.3850000;78.0590000;78.3850000
EURRUB;D;26/08/18;000000;78.1240000;78.3570000;78.1240000;78.3317000
EURRUB;D;27/08/18;000000;78.3420000;78.9965000;77.8370000;78.7310000
EURRUB;D;28/08/18;000000;78.6740000;79.5685000;78.4870000;79.2220000
EURRUB;D;29/08/18;000000;79.3620000;79.9374000;78.9340000;79.7050000
EURRUB;D;30/08/18;000000;79.7110000;79.7470000;79.0460000;79.5500000
EURRUB;D;31/08/18;000000;79.6620000;79.6909000;78.1020000;78.2225000
EURRUB;D;01/09/18;000000;78.3230000;78.5672000;78.1360000;78.2960000
EURRUB;D;02/09/18;000000;78.3306000;78.3472000;78.3177000;78.3472000
EURRUB;D;03/09/18;000000;78.3500000;79.1995000;78.1760000;78.7770000
EURRUB;D;04/09/18;000000;78.8950000;79.1818000;78.5370000;78.8860000
EURRUB;D;05/09/18;000000;78.9340000;79.5167000;78.6750000;79.3103000
EURRUB;D;06/09/18;000000;79.3310000;80.8079000;78.5060000;80.4982000
EURRUB;D;07/09/18;000000;80.4450000;80.9190000;80.0290000;80.8909000
EURRUB;D;08/09/18;000000;80.8980000;80.9740000;80.8980000;80.9200000
EURRUB;D;09/09/18;000000;80.7420000;80.7420000;80.3079000;80.3110000
EURRUB;D;10/09/18;000000;80.3110000;81.8831000;80.2360000;81.7080000
EURRUB;D;11/09/18;000000;81.7790000;81.9430000;80.4610000;80.5253000
EURRUB;D;12/09/18;000000;80.5310000;80.7970000;79.8100000;79.9600000
EURRUB;D;13/09/18;000000;80.0720000;80.4050000;78.9420000;79.7290000
EURRUB;D;14/09/18;000000;79.8340000;80.1930000;78.8880000;79.1007000
EURRUB;D;15/09/18;000000;79.1240000;79.2200000;79.0900000;79.0900000
EURRUB;D;16/09/18;000000;79.2100000;79.2100000;79.0260000;79.0260000
EURRUB;D;17/09/18;000000;79.0980000;79.5926000;78.9770000;79.4630000
EURRUB;D;18/09/18;000000;79.5440000;79.9570000;78.4730000;78.5480000
EURRUB;D;19/09/18;000000;78.5250000;78.7190000;77.6870000;77.7660000
EURRUB;D;20/09/18;000000;77.8470000;78.3620000;77.4310000;78.0080000
EURRUB;D;21/09/18;000000;77.9970000;78.5450000;77.8510000;77.9690000
EURRUB;D;22/09/18;000000;78.0820000;78.0820000;77.8769000;78.0770000
